,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,kilobits_per_second,megabits_per_second,data_rate
21,1448.0,11583.2350206135,2.8634374447682083,0.0,1.0,0.0,11.5832350206135,0.0115832350206135,12.5kb
22,1448.0,11582.795962562637,2.875722604470505,0.0,1.0,0.0,11.582795962562637,0.011582795962562637,12.5kb
23,1448.0,11581.532820802835,2.7612399416897824,0.0,1.0,0.0,11.581532820802835,0.011581532820802836,12.5kb
24,1448.0,11583.49046278229,2.6832249453370083,0.0,1.0,0.0,11.58349046278229,0.01158349046278229,12.5kb
25,1448.0,11594.956910064946,2.6808266121145476,0.0,2.0,0.0,11.594956910064946,0.011594956910064945,12.5kb
26,1448.0,11583.57193049211,2.574149948860013,0.0,1.0,0.0,11.58357193049211,0.01158357193049211,12.5kb
27,1448.0,11583.03895913177,2.621578077056125,0.0,1.0,0.0,11.583038959131772,0.011583038959131771,12.5kb
28,1448.0,11581.358901550928,2.6053544472368824,0.0,1.0,0.0,11.581358901550928,0.011581358901550928,12.5kb
29,1448.0,11585.39006317837,2.5070822942849973,0.0,1.0,0.0,11.585390063178371,0.011585390063178371,12.5kb
30,1448.0,11582.725550689305,2.559952150888892,0.0,1.0,0.0,11.582725550689306,0.011582725550689305,12.5kb
31,1448.0,11581.231916190152,2.6019551414599262,0.0,1.0,0.0,11.581231916190152,0.011581231916190152,12.5kb
32,1448.0,11583.31648473025,2.549207945118385,0.0,1.0,0.0,11.58331648473025,0.01158331648473025,12.5kb
33,1448.0,11584.62559072883,2.617069948543327,0.0,1.0,0.0,11.58462559072883,0.01158462559072883,12.5kb
34,1448.0,11583.177029906532,2.9214405767574414,0.0,1.0,0.0,11.583177029906532,0.011583177029906532,12.5kb
35,1448.0,11583.281965896813,2.966538040710785,0.0,1.0,0.0,11.583281965896813,0.011583281965896813,12.5kb
36,1448.0,11581.405831628128,2.86825441316666,0.0,1.0,0.0,11.581405831628128,0.011581405831628129,12.5kb
37,1448.0,11584.069736900534,2.892676012348178,0.0,1.0,0.0,11.584069736900533,0.011584069736900534,12.5kb
38,1448.0,11593.228442063555,3.7036332139783568,0.0,2.0,0.0,11.593228442063555,0.011593228442063555,12.5kb
39,1448.0,11584.77612926777,3.5455936381040387,0.0,1.0,0.0,11.58477612926777,0.01158477612926777,12.5kb
40,1448.0,11583.00444195239,3.4575565357192786,0.0,1.0,0.0,11.58300444195239,0.011583004441952389,12.5kb
41,1448.0,11581.556286498653,3.7704592522370475,0.0,1.0,0.0,11.581556286498653,0.011581556286498653,12.5kb
42,1448.0,11585.517830383253,3.9395555489735186,0.0,1.0,0.0,11.585517830383253,0.011585517830383254,12.5kb
43,1448.0,11580.791629821335,3.815583327166661,0.0,1.0,0.0,11.580791629821334,0.011580791629821336,12.5kb
44,1448.0,11584.799608108175,4.1123593692174,0.0,1.0,0.0,11.584799608108174,0.011584799608108175,12.5kb
45,1448.0,11583.189456437716,4.324524408636228,0.0,1.0,0.0,11.583189456437717,0.011583189456437716,12.5kb
46,1448.0,11581.347859235097,4.098616633098114,0.0,1.0,0.0,11.581347859235096,0.011581347859235097,12.5kb
47,1448.0,11584.984679946518,4.0070780935259585,0.0,1.0,0.0,11.584984679946517,0.011584984679946517,12.5kb
48,1448.0,11581.266422806126,3.874010712675565,0.0,1.0,0.0,11.581266422806126,0.011581266422806125,12.5kb
49,1448.0,11585.285779602624,5.123697543132754,0.0,1.0,0.0,11.585285779602623,0.011585285779602624,12.5kb
50,1448.0,11583.339957654505,5.82796644668672,0.0,1.0,0.0,11.583339957654506,0.011583339957654506,12.5kb
51,1448.0,11593.495390663333,5.398958791031367,0.0,2.0,0.0,11.593495390663334,0.011593495390663332,12.5kb
52,1448.0,11583.21292884714,5.09977386659481,0.0,1.0,0.0,11.583212928847141,0.01158321292884714,12.5kb
53,1448.0,11582.946453554147,4.9323504999343,0.0,1.0,0.0,11.582946453554147,0.011582946453554146,12.5kb
54,1448.0,11583.177029906532,4.81726609369093,0.0,1.0,0.0,11.583177029906532,0.011583177029906532,12.5kb
55,1448.0,11583.733488492575,7.193561962832786,0.0,1.0,0.0,11.583733488492575,0.011583733488492575,12.5kb
56,1448.0,11582.1001651493,9.265276840156497,0.0,1.0,0.0,11.582100165149301,0.0115821001651493,12.5kb
57,1448.0,11583.826006641764,8.843822037646657,0.0,1.0,0.0,11.583826006641765,0.011583826006641764,12.5kb
58,1448.0,11583.142511904252,8.502145660293765,0.0,1.0,0.0,11.583142511904253,0.011583142511904253,12.5kb
59,1448.0,11583.00444195239,8.02532405652265,0.0,1.0,0.0,11.58300444195239,0.011583004441952389,12.5kb
60,1448.0,11583.9765244006,8.667616302986783,0.0,1.0,0.0,11.5839765244006,0.011583976524400599,12.5kb
61,1448.0,11580.733663577077,9.183702784043923,0.0,1.0,0.0,11.580733663577076,0.011580733663577076,12.5kb
62,1448.0,11586.815690491803,8.76690886004222,0.0,1.0,0.0,11.586815690491804,0.011586815690491803,12.5kb
63,1448.0,11591.371898779867,8.94531442776045,0.0,2.0,0.0,11.591371898779867,0.011591371898779868,12.5kb
64,1448.0,11584.6601175709,10.146732276021481,0.0,1.0,0.0,11.5846601175709,0.011584660117570901,12.5kb
65,1448.0,11582.379026296512,10.22524900876845,0.0,1.0,0.0,11.582379026296513,0.011582379026296512,12.5kb
66,1448.0,11581.255380666642,10.653295945719147,0.0,1.0,0.0,11.581255380666642,0.011581255380666643,12.5kb
67,1448.0,11585.088958101685,10.798714949109854,0.0,1.0,0.0,11.585088958101686,0.011585088958101685,12.5kb
68,1448.0,11582.725550689305,10.850107764789925,0.0,1.0,0.0,11.582725550689306,0.011582725550689305,12.5kb
69,1448.0,11583.49046278229,11.38728852949173,0.0,1.0,0.0,11.58349046278229,0.01158349046278229,12.5kb
70,1448.0,11583.75696310693,12.102582996398121,0.0,1.0,0.0,11.583756963106929,0.01158375696310693,12.5kb
71,1448.0,11582.332088331854,11.882796559118422,0.0,1.0,0.0,11.582332088331853,0.011582332088331853,12.5kb
72,1448.0,11583.062430931257,11.546621774170388,0.0,1.0,0.0,11.583062430931257,0.011583062430931258,12.5kb
73,1448.0,11581.244338548215,10.949520413282888,0.0,1.0,0.0,11.581244338548215,0.011581244338548215,12.5kb
74,1448.0,11585.216718665259,10.473425387452728,0.0,1.0,0.0,11.585216718665258,0.011585216718665258,12.5kb
75,1448.0,11582.65652027199,9.94933630074141,0.0,1.0,0.0,11.58265652027199,0.01158265652027199,12.5kb
76,1448.0,11592.32325971046,9.01286588932193,0.0,2.0,0.0,11.59232325971046,0.01159232325971046,12.5kb
77,1448.0,11585.181497904236,8.69887427124224,0.0,1.0,0.0,11.585181497904236,0.011585181497904235,12.5kb
78,1448.0,11582.968544304062,8.309507129290797,0.0,1.0,0.0,11.582968544304062,0.011582968544304061,12.5kb
79,1448.0,11583.374476833582,7.861225433708343,0.0,1.0,0.0,11.583374476833582,0.011583374476833582,12.5kb
80,1448.0,11582.934027544348,7.51921134410118,0.0,1.0,0.0,11.582934027544349,0.011582934027544348,12.5kb
81,1448.0,11581.487270017691,7.1713231350993185,0.0,1.0,0.0,11.581487270017691,0.011581487270017692,12.5kb
82,1448.0,11585.066168675687,7.334240439161652,0.0,1.0,0.0,11.585066168675686,0.011585066168675686,12.5kb
83,1448.0,11582.980970387918,7.347787911709127,0.0,1.0,0.0,11.582980970387919,0.011582980970387919,12.5kb
84,1448.0,11583.838434565443,7.62692616722471,0.0,1.0,0.0,11.583838434565443,0.011583838434565443,12.5kb
85,1448.0,11588.867026631215,7.938555781772388,0.0,1.0,0.0,11.588867026631215,0.011588867026631214,12.5kb
86,1448.0,11574.913771726273,8.10464604540937,0.0,1.0,0.0,11.574913771726273,0.011574913771726272,12.5kb
87,1448.0,11585.008159632269,7.70848066757683,0.0,1.0,0.0,11.585008159632268,0.011585008159632268,12.5kb
88,1448.0,11593.634402444295,7.220758399229426,0.0,2.0,0.0,11.593634402444295,0.011593634402444295,12.5kb
89,1448.0,11583.89643189521,6.89627349927716,0.0,1.0,0.0,11.583896431895209,0.011583896431895209,12.5kb
90,1448.0,11581.000037064488,6.654068905571696,0.0,1.0,0.0,11.581000037064488,0.011581000037064488,12.5kb
91,1448.0,11582.934027544348,6.37462709897716,0.0,1.0,0.0,11.582934027544349,0.011582934027544348,12.5kb
92,1448.0,11585.112438210128,6.381275405291585,0.0,1.0,0.0,11.585112438210128,0.011585112438210128,12.5kb
93,1448.0,11581.416874054508,6.171320692467166,0.0,1.0,0.0,11.581416874054508,0.011581416874054508,12.5kb
94,1448.0,11584.77612926777,5.8766131491926945,0.0,1.0,0.0,11.58477612926777,0.01158477612926777,12.5kb
95,1448.0,11583.154938361373,5.66694982736809,0.0,1.0,0.0,11.583154938361373,0.011583154938361373,12.5kb
96,1448.0,11581.474847138474,5.35157796315907,0.0,1.0,0.0,11.581474847138473,0.011581474847138474,12.5kb
97,1448.0,11584.92667171916,5.209291840466675,0.0,1.0,0.0,11.58492667171916,0.01158492667171916,12.5kb
98,1448.0,11581.37132418141,5.021023600438993,0.0,1.0,0.0,11.58137132418141,0.01158137132418141,12.5kb
99,1448.0,11584.857615063065,4.786209625411052,0.0,1.0,0.0,11.584857615063065,0.011584857615063065,12.5kb
100,1448.0,11583.142511904252,4.702259023819578,0.0,1.0,0.0,11.583142511904253,0.011583142511904253,12.5kb
101,1448.0,11592.044610941719,4.396610470150563,0.0,2.0,0.0,11.592044610941718,0.011592044610941718,12.5kb
102,1448.0,11585.193238134116,4.185072315769887,0.0,1.0,0.0,11.585193238134115,0.011585193238134115,12.5kb
103,1448.0,11582.65652027199,4.128880296034443,0.0,1.0,0.0,11.58265652027199,0.01158265652027199,12.5kb
104,1448.0,11583.31648473025,4.01776277753079,0.0,1.0,0.0,11.58331648473025,0.01158331648473025,12.5kb
105,1448.0,11581.637727004181,3.8124651039331376,0.0,1.0,0.0,11.581637727004182,0.011581637727004181,12.5kb
106,1448.0,11582.922982224687,3.7384985349345823,0.0,1.0,0.0,11.582922982224687,0.011582922982224688,12.5kb
107,1448.0,11585.135227818164,3.61302987649803,0.0,1.0,0.0,11.585135227818164,0.011585135227818164,12.5kb
108,1448.0,11582.957498918571,3.501840509218825,0.0,1.0,0.0,11.58295749891857,0.011582957498918571,12.5kb
109,1448.0,11583.733488492575,3.368850477388998,0.0,1.0,0.0,11.583733488492575,0.011583733488492575,12.5kb
110,1448.0,11582.853949454064,3.708234822549285,0.0,1.0,0.0,11.582853949454064,0.011582853949454063,12.5kb
111,1448.0,11583.00444195239,3.6174701461392353,0.0,1.0,0.0,11.58300444195239,0.011583004441952389,12.5kb
112,1448.0,11583.00444195239,3.4871282620053723,0.0,1.0,0.0,11.58300444195239,0.011583004441952389,12.5kb
113,1448.0,11583.154938361373,3.391870245632919,0.0,1.0,0.0,11.583154938361373,0.011583154938361373,12.5kb
114,1448.0,11593.959467879,3.3055890830750982,0.0,2.0,0.0,11.593959467879,0.011593959467879,12.5kb
115,1448.0,11581.545243806424,3.175739765380976,0.0,1.0,0.0,11.581545243806424,0.011581545243806423,12.5kb
116,1448.0,11584.475056102192,3.0920685300461135,0.0,1.0,0.0,11.584475056102193,0.011584475056102193,12.5kb
117,1448.0,11581.833741052185,3.0730017469189868,0.0,1.0,0.0,11.581833741052185,0.011581833741052185,12.5kb
118,1448.0,11583.513936411664,2.9236891377351983,0.0,1.0,0.0,11.583513936411665,0.011583513936411664,12.5kb
119,1448.0,11584.903882931636,2.8613335666283644,0.0,1.0,0.0,11.584903882931636,0.011584903882931636,12.5kb
120,1448.0,11580.907564050738,2.84956271871152,0.0,1.0,0.0,11.580907564050738,0.011580907564050738,12.5kb
121,1448.0,11584.868664072716,2.7963400487894092,0.0,1.0,0.0,11.584868664072715,0.011584868664072715,12.5kb
122,1448.0,11582.910556265248,2.664256295738877,0.0,1.0,0.0,11.582910556265247,0.011582910556265247,12.5kb
123,1448.0,11583.443515808955,3.035302777255119,0.0,1.0,0.0,11.583443515808954,0.011583443515808955,12.5kb
124,1448.0,11583.339957654505,3.3169713536802785,0.0,1.0,0.0,11.583339957654506,0.011583339957654506,12.5kb
125,1448.0,11581.556286498653,4.525473144081814,0.0,1.0,0.0,11.581556286498653,0.011581556286498653,12.5kb
126,1448.0,11593.274776819615,5.339533036793016,0.0,2.0,0.0,11.593274776819616,0.011593274776819614,12.5kb
127,1448.0,11584.880403668563,5.117812221994897,0.0,1.0,0.0,11.584880403668564,0.011584880403668563,12.5kb
128,1448.0,11582.042185804907,5.041323958123925,0.0,1.0,0.0,11.582042185804907,0.011582042185804907,12.5kb
129,1448.0,11584.996419777497,4.83455371074483,0.0,1.0,0.0,11.584996419777497,0.011584996419777498,12.5kb
130,1448.0,11581.07042796038,4.694706603825592,0.0,1.0,0.0,11.58107042796038,0.01158107042796038,12.5kb
131,1448.0,11583.2350206135,4.626537441086225,0.0,1.0,0.0,11.5832350206135,0.0115832350206135,12.5kb
132,1448.0,11584.718123128894,4.700503851018134,0.0,1.0,0.0,11.584718123128894,0.011584718123128893,12.5kb
133,1448.0,11581.440339280483,4.54915986032515,0.0,1.0,0.0,11.581440339280483,0.011581440339280484,12.5kb
134,1448.0,11584.996419777497,4.36771236905089,0.0,1.0,0.0,11.584996419777497,0.011584996419777498,12.5kb
135,1448.0,11581.300929627725,4.180167845989768,0.0,1.0,0.0,11.581300929627725,0.011581300929627725,12.5kb
136,1448.0,11583.2350206135,4.100907355617755,0.0,1.0,0.0,11.5832350206135,0.0115832350206135,12.5kb
137,1448.0,11584.799608108175,3.94322564589133,0.0,1.0,0.0,11.584799608108174,0.011584799608108175,12.5kb
138,1448.0,11581.545243806424,3.8428365430238327,0.0,1.0,0.0,11.581545243806424,0.011581545243806423,12.5kb
139,1448.0,11595.76979326066,3.7290125866382766,0.0,2.0,0.0,11.595769793260661,0.01159576979326066,12.5kb
140,1448.0,11581.208451808743,3.634949299970609,0.0,1.0,0.0,11.581208451808743,0.011581208451808742,12.5kb
141,1448.0,11583.096948456252,4.558827468722412,0.0,1.0,0.0,11.583096948456252,0.011583096948456252,12.5kb
142,1448.0,11585.030948830045,4.940713251927708,0.0,1.0,0.0,11.585030948830045,0.011585030948830044,12.5kb
143,1448.0,11582.81805273853,5.0867936736848565,0.0,1.0,0.0,11.58281805273853,0.01158281805273853,12.5kb
144,1448.0,11584.150522280564,6.185181569077738,0.0,1.0,0.0,11.584150522280565,0.011584150522280564,12.5kb
145,1448.0,11580.641194817186,6.747857721008282,0.0,1.0,0.0,11.580641194817186,0.011580641194817186,12.5kb
146,1448.0,11584.3590504352,12.725679113445665,0.0,1.0,0.0,11.5843590504352,0.0115843590504352,12.5kb
147,1448.0,11583.536029326218,18.6136991688568,0.0,1.0,0.0,11.583536029326218,0.011583536029326219,12.5kb
148,1448.0,11583.03895913177,17.6034054708005,0.0,1.0,0.0,11.583038959131772,0.011583038959131771,12.5kb
149,1448.0,11583.501509184263,17.072755128872753,0.0,1.0,0.0,11.583501509184263,0.011583501509184264,12.5kb
150,1448.0,11581.289887422441,16.44508293331734,0.0,1.0,0.0,11.581289887422441,0.011581289887422441,12.5kb
151,1448.0,11584.649068959046,15.519202749983434,0.0,1.0,0.0,11.584649068959047,0.011584649068959046,12.5kb
152,1448.0,11594.434649513543,14.561967260723167,0.0,2.0,0.0,11.594434649513543,0.011594434649513543,12.5kb
153,1448.0,11581.625303802188,13.819531806930925,0.0,1.0,0.0,11.581625303802188,0.011581625303802188,12.5kb
154,1448.0,11584.892143288203,13.995498569001791,0.0,1.0,0.0,11.584892143288203,0.011584892143288204,12.5kb
155,1448.0,11581.115975466639,13.34640490844507,0.0,1.0,0.0,11.58111597546664,0.01158111597546664,12.5kb
156,1448.0,11584.741601734177,12.749692101664637,0.0,1.0,0.0,11.584741601734176,0.011584741601734177,12.5kb
157,1448.0,11583.281965896813,12.109648845312588,0.0,1.0,0.0,11.583281965896813,0.011583281965896813,12.5kb
158,1448.0,11582.725550689305,11.725795792483838,0.0,1.0,0.0,11.582725550689306,0.011582725550689305,12.5kb
159,1448.0,11583.3275308004,11.138933555454466,0.0,1.0,0.0,11.5833275308004,0.0115833275308004,12.5kb
160,1448.0,11581.84616470135,11.599437708238536,0.0,1.0,0.0,11.58184616470135,0.01158184616470135,12.5kb
161,1448.0,11584.753341072506,11.0147228514748,0.0,1.0,0.0,11.584753341072506,0.011584753341072507,12.5kb
162,1448.0,11581.173945538221,11.324115173253713,0.0,1.0,0.0,11.581173945538222,0.01158117394553822,12.5kb
163,1448.0,11583.351003769425,10.760295474924325,0.0,1.0,0.0,11.583351003769424,0.011583351003769424,12.5kb
164,1448.0,11595.212869500803,11.008677663502814,0.0,2.0,0.0,11.595212869500804,0.011595212869500804,12.5kb
165,1448.0,11583.374476833582,10.356385309536,0.0,1.0,0.0,11.583374476833582,0.011583374476833582,12.5kb
166,1448.0,11583.177029906532,9.872486227689633,0.0,1.0,0.0,11.583177029906532,0.011583177029906532,12.5kb
167,1448.0,11583.189456437716,9.36064333845636,0.0,1.0,0.0,11.583189456437717,0.011583189456437716,12.5kb
168,1448.0,11583.479416401387,8.85991562980313,0.0,1.0,0.0,11.583479416401387,0.011583479416401388,12.5kb
169,1448.0,11583.200502265596,9.122983402938756,0.0,1.0,0.0,11.583200502265596,0.011583200502265596,12.5kb
170,1448.0,11582.667565083468,9.299984440251555,0.0,1.0,0.0,11.582667565083467,0.011582667565083467,12.5kb
171,1448.0,11583.200502265596,8.90348541273124,0.0,1.0,0.0,11.583200502265596,0.011583200502265596,12.5kb
172,1448.0,11581.300929627725,8.4095800744339,0.0,1.0,0.0,11.581300929627725,0.011581300929627725,12.5kb
173,1448.0,11584.799608108175,7.991731319779745,0.0,1.0,0.0,11.584799608108174,0.011584799608108175,12.5kb
174,1448.0,11583.408996218397,7.662435612290154,0.0,1.0,0.0,11.583408996218397,0.011583408996218398,12.5kb
175,1448.0,11581.358901550928,7.23197088652052,0.0,1.0,0.0,11.581358901550928,0.011581358901550928,12.5kb
176,1448.0,11584.718123128894,6.920910206112425,0.0,1.0,0.0,11.584718123128894,0.011584718123128893,12.5kb
177,1448.0,11594.052149448746,6.734264829588972,0.0,2.0,0.0,11.594052149448746,0.011594052149448746,12.5kb
178,1448.0,11582.968544304062,6.97543577773789,0.0,1.0,0.0,11.582968544304062,0.011582968544304061,12.5kb
179,1448.0,11583.258493207592,6.709033541627494,0.0,1.0,0.0,11.583258493207591,0.011583258493207592,12.5kb
180,1448.0,11580.374837836724,0.16643749999900592,0.0,2.0,0.0,11.580374837836724,0.011580374837836723,12.5kb
181,1448.0,11585.343791426309,0.3072851562508916,0.0,1.0,0.0,11.58534379142631,0.011585343791426308,12.5kb
182,1448.0,11580.907564050738,0.3904548339825342,0.0,1.0,0.0,11.580907564050738,0.011580907564050738,12.5kb
183,1448.0,11583.582977049462,0.5969889068582097,0.0,1.0,0.0,11.583582977049462,0.011583582977049462,12.5kb
184,1448.0,11584.567586097466,0.6629896001816334,0.0,1.0,0.0,11.584567586097466,0.011584567586097466,12.5kb
185,1448.0,11581.358901550928,0.746865250173642,0.0,1.0,0.0,11.581358901550928,0.011581358901550928,12.5kb
186,1448.0,11584.718123128894,0.9481861720440327,0.0,1.0,0.0,11.584718123128894,0.011584718123128893,12.5kb
187,1448.0,11583.026532923495,1.0281745362949795,0.0,1.0,0.0,11.583026532923496,0.011583026532923495,12.5kb
188,1448.0,11581.938652705134,1.0839136277791057,0.0,1.0,0.0,11.581938652705134,0.011581938652705133,12.5kb
189,1448.0,11583.062430931257,1.1909190260422469,0.0,1.0,0.0,11.583062430931257,0.011583062430931258,12.5kb
190,1448.0,11584.6601175709,1.4018615869188573,0.0,1.0,0.0,11.5846601175709,0.011584660117570901,12.5kb
191,1448.0,11583.339957654505,1.7751202377381212,0.0,1.0,0.0,11.583339957654506,0.011583339957654506,12.5kb
192,1448.0,11583.582977049462,1.8674252228779225,0.0,1.0,0.0,11.583582977049462,0.011583582977049462,12.5kb
193,1448.0,11591.88282102973,2.3689752935472423,0.0,2.0,0.0,11.591882821029731,0.01159188282102973,12.5kb
194,1448.0,11583.270919913564,2.75672683770488,0.0,1.0,0.0,11.583270919913565,0.011583270919913565,12.5kb
195,1448.0,11582.89951099035,2.7115564103542145,0.0,1.0,0.0,11.58289951099035,0.01158289951099035,12.5kb
196,1448.0,11584.718123128894,2.62327163470105,0.0,1.0,0.0,11.584718123128894,0.011584718123128893,12.5kb
197,1448.0,11581.440339280483,2.6093796575370556,0.0,1.0,0.0,11.581440339280483,0.011581440339280484,12.5kb
198,1448.0,11583.606451053793,3.2546059289394544,0.0,1.0,0.0,11.583606451053793,0.011583606451053793,12.5kb
199,1448.0,11583.119039780215,3.0816305583749455,0.0,1.0,0.0,11.583119039780215,0.011583119039780215,12.5kb
200,1448.0,11584.39357568849,3.30571614847608,0.0,1.0,0.0,11.58439357568849,0.01158439357568849,12.5kb
201,1448.0,11583.293011901129,3.2439838892000328,0.0,1.0,0.0,11.583293011901128,0.011583293011901129,12.5kb
202,1448.0,11582.853949454064,3.8146723961262814,0.0,1.0,0.0,11.582853949454064,0.011582853949454063,12.5kb
203,1448.0,11581.695702299221,4.22119287136722,0.0,1.0,0.0,11.581695702299221,0.011581695702299222,12.5kb
204,1448.0,11582.81805273853,4.426868316908002,0.0,1.0,0.0,11.58281805273853,0.01158281805273853,12.5kb
205,1448.0,11594.01756660017,5.405810044161778,0.0,2.0,0.0,11.59401756660017,0.011594017566600171,12.5kb
206,1448.0,11584.82239648546,5.110696916400315,0.0,1.0,0.0,11.58482239648546,0.01158482239648546,12.5kb
207,1448.0,11581.614260978344,4.975090859123066,0.0,1.0,0.0,11.581614260978343,0.011581614260978344,12.5kb
208,1448.0,11583.965477092632,7.34689768043316,0.0,1.0,0.0,11.583965477092631,0.011583965477092631,12.5kb
209,1448.0,11582.59853535731,9.77359157541012,0.0,1.0,0.0,11.582598535357311,0.01158259853535731,12.5kb
210,1448.0,11584.440530363225,9.348054601948077,0.0,1.0,0.0,11.584440530363224,0.011584440530363225,12.5kb
211,1448.0,11583.397949992872,8.889988689327474,0.0,1.0,0.0,11.583397949992872,0.011583397949992871,12.5kb
212,1448.0,11584.451578577304,8.836801896247845,0.0,1.0,0.0,11.584451578577303,0.011584451578577303,12.5kb
213,1448.0,11580.329296159924,8.6586267777328,0.0,1.0,0.0,11.580329296159924,0.011580329296159923,12.5kb
214,1448.0,11582.76006620652,8.333400104119324,0.0,1.0,0.0,11.58276006620652,0.01158276006620652,12.5kb
215,1448.0,11583.466989248056,8.300750097615657,0.0,1.0,0.0,11.583466989248056,0.011583466989248056,12.5kb
216,1448.0,11585.48260779136,8.042453216517783,0.0,1.0,0.0,11.585482607791361,0.01158548260779136,12.5kb
217,1448.0,11580.583230078882,7.637674890487,0.0,1.0,0.0,11.580583230078883,0.011580583230078883,12.5kb
218,1448.0,11594.29561854154,7.597651759219932,0.0,2.0,0.0,11.59429561854154,0.01159429561854154,12.5kb
219,1448.0,11583.2350206135,7.436173524266193,0.0,1.0,0.0,11.5832350206135,0.0115832350206135,12.5kb
220,1448.0,11584.567586097466,7.42091267899444,0.0,1.0,0.0,11.584567586097466,0.011584567586097466,12.5kb
221,1448.0,11583.258493207592,7.0977306365575155,0.0,1.0,0.0,11.583258493207591,0.011583258493207592,12.5kb
222,1448.0,11581.115975466639,6.723372471775467,0.0,1.0,0.0,11.58111597546664,0.01158111597546664,12.5kb
223,1448.0,11583.594023627884,6.816099192287645,0.0,1.0,0.0,11.583594023627883,0.011583594023627884,12.5kb
224,1448.0,11584.20852273547,6.832655492767856,0.0,1.0,0.0,11.58420852273547,0.01158420852273547,12.5kb
225,1448.0,11583.351003769425,6.504114524469866,0.0,1.0,0.0,11.583351003769424,0.011583351003769424,12.5kb
226,1448.0,11583.270919913564,6.18535736668922,0.0,1.0,0.0,11.583270919913565,0.011583270919913565,12.5kb
227,1448.0,11581.035922512336,6.0028350312675265,0.0,1.0,0.0,11.581035922512335,0.011581035922512336,12.5kb
228,1448.0,11583.142511904252,5.842720341817444,0.0,1.0,0.0,11.583142511904253,0.011583142511904253,12.5kb
229,1448.0,11583.223974719787,5.947237820454612,0.0,1.0,0.0,11.583223974719788,0.011583223974719788,12.5kb
230,1448.0,11583.617497676985,6.445972956674132,0.0,1.0,0.0,11.583617497676986,0.011583617497676986,12.5kb
231,1448.0,11595.641799835947,6.860882481461386,0.0,2.0,0.0,11.595641799835947,0.011595641799835946,12.5kb
232,1448.0,11581.336816940322,6.65813982636773,0.0,1.0,0.0,11.581336816940322,0.011581336816940322,12.5kb
233,1448.0,11585.0426887548,6.358568587216778,0.0,1.0,0.0,11.5850426887548,0.0115850426887548,12.5kb
234,1448.0,11581.45276208567,6.070720550516222,0.0,1.0,0.0,11.58145276208567,0.01158145276208567,12.5kb
235,1448.0,11584.39357568849,5.852488016107008,0.0,1.0,0.0,11.58439357568849,0.01158439357568849,12.5kb
236,1448.0,11583.073476516873,5.522957515094063,0.0,1.0,0.0,11.583073476516873,0.011583073476516872,12.5kb
237,1448.0,11581.347859235097,5.320647670402336,0.0,1.0,0.0,11.581347859235096,0.011581347859235097,12.5kb
